基金代码,基金简称
014919,银华心选一年持有期混合A
007177,浙商智能行业优选混合A
009778,长信消费升级混合A
240001,华宝宝康消费品
011690,招商品质发现混合A
020001,国泰金鹰增长混合
019224,大成国家安全主题灵活配置混合C
021524,天弘匠心臻选混合发起A
011435,中欧研究精选混合A
015010,嘉合锦鑫混合A
160421,华安智增精选混合
005847,富国沪港深业绩驱动混合型A
019780,嘉实创新动力混合发起式A1
090011,大成核心双动力混合A
019706,鹏扬消费主题混合发起式C
206013,鹏华宏观灵活配置混合
210009,金鹰核心资源混合A
013559,招商均衡回报混合A
014920,银华心选一年持有期混合C
019115,东财卓越成长A
002085,长盛互联网+混合A
015666,银河医药混合C
020430,华安景气回报混合发起式A
012144,新沃内需增长混合C
007217,浙商智能行业优选混合C
014708,天弘臻选健康混合A
020444,华西研究精选混合发起A
009092,富国新材料新能源混合A
015915,永赢医药创新智选混合发起A
020004,中欧臻选成长混合发起A
009363,招商丰盈积极配置混合C
009779,长信消费升级混合C
004099,前海开源沪港深景气行业精选混合
023674,德邦新兴产业混合发起式A
011466,兴业医疗保健混合A
021525,天弘匠心臻选混合发起C
008293,农银汇理创新医疗混合
013956,华商医药消费精选混合A
015011,嘉合锦鑫混合C
008174,国泰蓝筹精选混合A
012389,信澳品质回报6个月持有混合
011704,东方阿尔法产业先锋混合A
005911,广发双擎升级混合A
010969,华夏安阳6个月持有期混合A
001298,金鹰民族新兴混合A
011691,招商品质发现混合C
015026,鹏华增华混合A
014220,恒越医疗健康精选混合A
011314,农银创新成长混合
011117,富国沪港深业绩驱动混合型C
011643,嘉实时代先锋三年持有混合A
610005,信澳红利回报混合A
018693,大成核心双动力混合C
014709,天弘臻选健康混合C
006218,富国生物医药科技混合A
023675,德邦新兴产业混合发起式C
011436,中欧研究精选混合C
019116,东财卓越成长C
005269,华泰柏瑞港股通量化混合A
015916,永赢医药创新智选混合发起C
020431,华安景气回报混合发起式C
024802,华夏臻选价值成长混合A
024172,信澳中小盘混合C
006266,永赢智能领先混合A
021027,太平医疗创新混合发起式A
018934,长盛互联网+混合C
019092,金鹰核心资源混合C
001179,德邦大健康灵活配置混合A
017839,银华清洁能源产业混合A
011455,长城竞争优势六个月混合A
016386,永赢低碳环保智选混合发起A
018076,光大健康优加混合C
007893,平安估值精选混合A
017147,嘉实积极配置一年持有混合A
010654,天弘医药创新A
013957,华商医药消费精选混合C
017048,富安达产业优选混合A
025471,华西研究精选混合发起C
011687,易方达龙头优选两年持有混合A
004315,前海开源沪港深新硬件C
018930,湘财均衡甄选混合A
004314,前海开源沪港深新硬件A
014243,富国新材料新能源混合C
020013,中欧臻选成长混合发起C
009314,广发双擎升级混合C
006269,永赢智能领先混合C
002304,平安安心灵活配置混合A
011467,兴业医疗保健混合C
013560,招商均衡回报混合C
008175,国泰蓝筹精选混合C
011705,东方阿尔法产业先锋混合C
018690,德邦大健康灵活配置混合C
012284,光大健康优加混合A
011644,嘉实时代先锋三年持有混合C
007048,平安安心灵活配置混合C
610004,信澳中小盘混合A
018818,鑫元数字经济混合发起式A
014352,东方创新成长混合A
004868,交银股息优化混合
023581,金鹰民族新兴混合C
014221,恒越医疗健康精选混合C
021710,华泰柏瑞港股通量化混合C
017840,银华清洁能源产业混合C
024173,信澳红利回报混合C
010970,华夏安阳6个月持有期混合C
017148,嘉实积极配置一年持有混合C
016387,永赢低碳环保智选混合发起C
019143,东财景气驱动A
011308,富国生物医药科技混合C
011688,易方达龙头优选两年持有混合C
018931,湘财均衡甄选混合C
011847,易方达商业模式优选混合A
519020,国泰金泰灵活配置混合A
010655,天弘医药创新C
021028,太平医疗创新混合发起式C
024803,华夏臻选价值成长混合C
015027,鹏华增华混合C
008477,安信价值驱动三年持有混合
017049,富安达产业优选混合C
519022,国泰金泰灵活配置混合C
011155,金鹰责任投资混合A
011456,长城竞争优势六个月混合C
016075,华夏智造升级混合A
014353,东方创新成长混合C
018819,鑫元数字经济混合发起式C
000339,长城医疗保健混合A
019435,易米鑫选品质混合A
003182,华富弘鑫混合A
260109,景顺长城内需增长贰号混合A
009958,长安鑫悦消费混合A
040007,华安中小盘成长混合
019342,富国价值发现混合A
014244,鹏扬竞争力先锋一年持有混合A
007894,平安估值精选混合C
660012,农银消费主题混合A
006457,平安估值优势混合A
024693,鑫元消费睿选混合发起式A
003183,华富弘鑫混合C
011848,易方达商业模式优选混合C
001887,中欧价值智选混合E
166019,中欧价值智选混合A
019144,东财景气驱动C
024647,中欧制造升级混合发起A
011783,泓德睿源三年持有期混合
009909,嘉实动力先锋混合A
004702,南方金融主题灵活配置混合A
010298,汇添富品牌驱动六个月持有混合
006458,平安估值优势混合C
019436,易米鑫选品质混合C
398021,中海能源策略混合
009959,长安鑫悦消费混合C
016076,华夏智造升级混合C
160212,国泰估值优势混合(LOF)A
015562,长城医疗保健混合C
024694,鑫元消费睿选混合发起式C
011184,东方阿尔法招阳混合A
001252,中海进取收益混合
023264,景顺长城内需增长贰号混合C
005004,交银品质升级混合A
019343,富国价值发现混合C
011156,金鹰责任投资混合C
000727,融通健康产业灵活配置混合A/B
014560,东方汽车产业趋势混合A
009014,泓德睿泽混合
014245,鹏扬竞争力先锋一年持有混合C
024648,中欧制造升级混合发起C
001508,富国新动力灵活配置混合A
016616,国泰估值优势混合(LOF)C
012981,华夏创新医药龙头混合A
013500,南方金融主题灵活配置混合C
013175,海富通碳中和混合A
017889,东方阿尔法招阳混合E
004235,中欧价值智选混合C
160142,南方优势产业(LOF)
010949,景顺长城研究驱动三年持有混合
002802,广发成长智选混合A
240020,华宝医药生物混合A
016475,大成新兴活力混合A
024824,招商医药精选混合发起式A
519959,长信多利混合A
009910,嘉实动力先锋混合C
010213,中欧互联网先锋混合A
000878,中海医药健康产业精选混合A
016476,大成新兴活力混合C
002214,中海沪港深价值优选混合A
013489,广发成长智选混合C
009274,融通健康产业灵活配置混合C
013882,交银品质升级混合C
260108,景顺长城新兴成长混合A
005360,汇安资产轮动混合A
014561,东方汽车产业趋势混合C
001278,前海开源清洁能源混合A
013072,泰信医疗服务混合发起式A
001510,富国新动力灵活配置混合C
010795,民生价值发现一年持有混合A
002360,前海开源清洁能源混合C
010429,中欧睿见混合A
005358,东方阿尔法精选混合A
013176,海富通碳中和混合C
012982,华夏创新医药龙头混合C
024471,平安价值优享混合A
011503,建信智能生活混合
020057,银河高端装备混合发起式A
017110,景顺长城新兴成长混合C
501071,泓德丰泽混合(LOF)A
019029,华宝医药生物混合C
020362,中海沪港深价值优选混合C
010214,中欧互联网先锋混合C
004505,博时新兴消费主题混合A
024825,招商医药精选混合发起式C
022521,中欧农业产业混合发起A
015774,长信多利混合E
024261,中邮先进制造混合发起式A
013488,长信多利混合C
017213,汇安资产轮动混合C
010796,民生价值发现一年持有混合C
013073,泰信医疗服务混合发起式C
011403,融通鑫新成长混合A
004794,富荣福鑫混合A
011830,富国天恒混合A
013009,万家港股通精选混合A
005359,东方阿尔法精选混合C
006890,摩根领先优选混合A
000220,富国医疗保健行业混合A
004795,富荣福鑫混合C
006644,弘毅远方消费升级混合A
011893,易方达长期价值混合A
000551,中信保诚幸福消费混合A
002378,建信弘利灵活配置混合A
000879,中海医药健康产业精选混合C
002259,鹏华健康环保混合
009010,华夏兴阳一年持有混合
022522,中欧农业产业混合发起C
024472,平安价值优享混合C
006072,民生加银创新成长混合A
020058,银河高端装备混合发起式C
024114,泓德丰泽混合(LOF)C
007182,万家沪港深蓝筹混合A
015481,中欧睿见混合C
023623,前海开源港股通价值领航混合A
011994,国联安核心优势混合A
015004,中邮能源革新混合型发起A
019952,平安价值远见混合A
011404,融通鑫新成长混合C
024262,中邮先进制造混合发起式C
011879,博时新兴消费主题混合C
017194,建信弘利灵活配置混合C
040005,华安宏利混合A
006252,永赢消费主题A
010108,景顺长城核心招景混合A
013010,万家港股通精选混合C
023393,宝盈创新医疗混合发起式A
011894,易方达长期价值混合C
014422,弘毅远方消费升级混合C
020265,长城产业优选混合A
011831,富国天恒混合C
015553,融通价值成长混合A
015570,创金合信医药优选3个月持有混合A
017098,摩根领先优选混合C
011136,广发盛兴混合A
011151,富国医疗保健行业混合C
011273,泰信景气驱动12个月持有混合A
006253,永赢消费主题C
014929,民生加银创新成长混合C
012373,富国稳健恒盛12个月持有混合A
350009,天治研究驱动混合A
022590,中信保诚幸福消费混合C
023173,兴华景成混合A
023624,前海开源港股通价值领航混合C
010447,中邮未来成长混合A
012382,宏利新兴景气龙头混合A
023955,国金安瑞平衡A
161729,招商瑞利灵活配置混合(LOF)A
007183,万家沪港深蓝筹混合C
015752,景顺长城核心招景混合C
007084,天治转型升级混合
002547,民生加银养老服务混合
020848,尚正正泰平衡配置混合发起A
002043,天治研究驱动混合C
010914,长盛成长精选混合A
011315,永赢港股通优质成长一年混合
015005,中邮能源革新混合型发起C
019953,平安价值远见混合C
001972,前海开源沪港深智慧生活混合
010094,交银产业机遇混合
350008,天治新消费混合
011137,广发盛兴混合C
010448,中邮未来成长混合C
023394,宝盈创新医疗混合发起式C
015554,融通价值成长混合C
016294,华安宏利混合C
020071,太平先进制造混合发起式A
009527,浙商汇金新兴消费混合
022286,长城医药产业精选混合发起式A
020266,长城产业优选混合C
023174,兴华景成混合C
015571,创金合信医药优选3个月持有混合C
011274,泰信景气驱动12个月持有混合C
023956,国金安瑞平衡C
007718,中银创新医疗混合A
006689,方正富邦信泓混合A
012374,富国稳健恒盛12个月持有混合C
020849,尚正正泰平衡配置混合发起C
019575,太平科创精选混合发起式A
012383,宏利新兴景气龙头混合C
011868,中信建投远见回报混合A
018007,招商瑞利灵活配置混合(LOF)C
010562,永赢成长领航混合A
010915,长盛成长精选混合C
010554,华安新兴消费混合A
008182,方正富邦信泓混合C
000550,广发新动力混合A
019636,富国研究精选灵活配置混合D
010563,永赢成长领航混合C
010500,中银创新医疗混合C
022287,长城医药产业精选混合发起式C
020072,太平先进制造混合发起式C
005233,广发睿毅领先混合A
007412,景顺长城绩优成长混合A
016454,诺安均衡优选一年持有混合A
011869,中信建投远见回报混合C
010552,浙商智选领航三年持有混合A
005599,汇安量化优选灵活配置A
005600,汇安量化优选灵活配置C
007163,浦银环保新能源A
019574,太平科创精选混合发起式C
019587,兴业弘远回报混合发起式A
014107,博时品质生活混合A
001229,德邦福鑫灵活配置混合A
010555,华安新兴消费混合C
